date,Close_d,High_d,Low_d,Open_d,Volume_d,RSI_d,MACD_d,BB_width_d,ROC_d,polarity_company,polarity_company_max,polarity_market,polarity_market_max,subjectivity,Close
2020-03-16,9292.72757767603,9700.058703812707,8938.42835005693,9387.782814405573,1070942.6283308584,7.828698614971813,-586.7195439580264,0.3045136063759352,-15.09872386577612,-0.2633475661277771,-0.2633475661277771,-0.1792374838712728,-0.9651086926460266,0.9601714611053468,9197.400390625
2020-03-17,8827.29417899534,9376.790756652259,8959.851290636167,9472.149407245033,921008.2472858862,7.160273813550091,-679.7448788432375,0.3540529754663962,-16.695970391291315,0.0,0.0,-0.197296771598426,-0.9654603600502014,0.5,8967.0498046875
2020-03-18,8611.21547631529,9076.432221079118,8513.83499150609,8913.442228952517,1355180.5820597669,6.9002189610774,-762.1186430970884,0.39988834152412495,-16.109125599611897,0.0,0.0,-0.1735918756640521,-0.9671112895011902,0.5,8468.7998046875
2020-03-19,8344.36188933448,8736.298447773755,7913.1654304494505,8266.091825820613,1092313.878451764,6.584784254138256,-839.258845469978,0.4445291718106808,-14.785883564428703,0.0,0.0,-0.2009246967278602,-0.9678221940994264,0.5,8263.4501953125
2020-03-20,8501.682227751124,8687.025398178015,7928.376148039,8077.277036311198,951074.5728857727,11.10812138189165,-877.5823520084341,0.47073345783219966,-13.288280418294073,0.0,0.0,-0.1404608688591157,-0.9622752666473388,0.5,8745.4501953125
2020-03-23,7651.270652835834,8166.362196612212,7638.625815061366,8041.261577568969,721394.6250650653,9.420504291088918,-965.4460528280069,0.518875542085325,-17.66388728303494,0.0,0.0,-0.2503935429437535,-0.962459683418274,0.5,7610.25
2020-03-24,7959.0747364675635,8197.151986775512,7641.214360063117,7849.683485677385,714751.6124943779,13.508292877445584,-998.7287285328002,0.5440919295307444,-9.83562374746404,0.0,0.0,-0.0580029125124508,-0.9639664888381958,0.5,7801.0498046875
2020-03-25,8315.91662087252,8338.083729930748,7745.404071782152,7815.1455452088,785753.8554428078,17.75384041893423,-984.9573557161257,0.5518494382763282,-3.429235469196823,0.0,0.0,-0.0665050107054412,-0.9641754627227784,0.5,8317.849609375
2020-03-26,8503.32212083827,8668.478204065148,8134.503437061268,8324.95717440093,802899.8967651615,21.486248864452108,-947.9935068657232,0.548358869088685,1.9050016479626564,0.0,0.0,-0.0377492193173576,-0.9628735780715942,0.5,8641.4501953125
2020-03-27,8613.144389986426,8963.513604420179,8494.559713936178,8842.995895592361,784995.782699932,24.623591813300266,-899.4691308045531,0.5367815020279102,1.311060084926119,-0.9307566285133362,-0.9307566285133362,0.0131938698223313,-0.9670066237449646,0.996216595172882,8660.25
2020-03-30,8503.505339606332,8778.347609937684,8453.946975575827,8661.842866058707,689378.238953651,25.975833289942443,-859.9472318603985,0.5265892015144085,11.138472620291239,0.0,0.0,-0.181852967551585,-0.9639824032783508,0.5,8281.099609375
2020-03-31,8446.82572874365,8627.961536390574,8271.46694742367,8479.727272715185,597156.8904230859,27.726355416950213,-823.7042631056156,0.5156548675180004,6.128237369618694,0.579375684261322,0.579375684261322,-0.108540588904215,-0.9612072110176086,0.9540427923202516,8597.75
2020-04-01,8263.682299154161,8473.580630059612,8133.011052091661,8405.81068415741,605112.1482531985,29.842709430628545,-800.5315638706234,0.49631843957549154,-0.6281246445792088,0.1661654859781265,0.2205891907215118,-0.190586161394806,-0.9672411680221558,0.9702207148075104,8253.7998046875
2020-04-03,8200.724675678839,8463.527809218802,8101.137458964672,8432.031037056526,668401.6719238377,29.12899047697678,-778.2757089196384,0.4604102268308797,-3.5585791160125946,-0.5186925530433655,-0.5186925530433655,-0.2178115950046498,-0.9665234684944152,0.9767077565193176,8083.7998046875
2020-04-07,8592.074102170462,8769.180297341312,8357.25439571825,8507.501944606718,784607.7828265807,40.58701863628481,-720.750789008056,0.4075060057917525,-0.24462945077828868,-0.9610879421234132,-0.9610879421234132,-0.0173457632190548,-0.9650622606277466,0.9404345154762268,8792.2001953125
2020-04-08,8925.76265463512,9116.624544887442,8686.080980323979,8659.71737838042,873916.5936383731,51.371428905420764,-640.8486932794876,0.34966277333479845,4.965685304647982,0.0,0.0,-0.0525880718583261,-0.9651864767074584,0.5,8748.75
2020-04-09,9010.369197237693,9176.494949213826,8850.992201701018,8936.813537015769,801121.5071573991,55.77057990209485,-564.1949773497254,0.29644868854997175,6.671659704974897,0.0,0.0,-0.0542902866406227,-0.9676806926727296,0.5,9111.900390625
2020-04-13,8982.939679327312,9140.213026893387,8924.521027380788,9169.489838394851,700143.8413753412,59.91857830093564,-499.89718450473265,0.24952645075711802,8.7038363060832,-0.9219766855239868,-0.9219766855239868,-0.1110832411130624,-0.9655225872993468,0.7099516987800598,8993.849609375
2020-04-15,9003.594335845573,9152.91867371455,8894.730202064324,9105.04332083091,731711.7766440123,58.141490674291184,-442.17692196084863,0.22188527243409925,9.790228204439444,0.0,0.0,-0.036157423341179,-0.9651036858558656,0.5,8925.2998046875
2020-04-16,9038.064154711476,9174.622419452804,8859.870973375913,8998.281701443151,779699.2491817261,80.59339107502923,-389.1657116598326,0.18773459052872563,5.190714689347842,-0.9084367752075196,-0.9084367752075196,-0.0903866095186183,-0.9659450650215148,0.9332191348075868,8992.7998046875
2020-04-17,9128.162086068374,9248.385290592392,9020.478424252904,9178.31628281127,729572.664962373,78.53122424001326,-336.01047588372785,0.1814265767772571,2.267586975642333,0.0,0.0,0.0472185485788926,-0.965201199054718,0.5,9266.75
2020-04-20,9211.460815040253,9308.494252163015,9174.109191599513,9351.100422768342,672291.3217394556,75.22314878553364,-283.8905438233978,0.19134879069288005,2.231780001469952,0.0,0.0,-0.0440793682404972,-0.9679319262504578,0.5,9261.849609375
2020-04-21,9187.829288141469,9233.156385318598,9058.466803604391,9191.582410906343,692160.5327266452,71.23861212590747,-241.70575539400124,0.2005563418249076,2.2808748152419955,0.0,0.0,-0.2010814217108536,-0.9671106338500975,0.5,8981.4501953125
2020-04-22,9146.28488696308,9157.423196221436,8926.91350086351,9004.576199355204,713679.2921856773,67.27396543925873,-209.2145969704543,0.20435768411707878,1.584817638322722,0.0,0.0,-0.0698772310175829,-0.9614653587341307,0.5,9187.2998046875
2020-04-23,9176.588671588266,9244.157951389085,9053.283068940069,9092.743222829742,676416.6293040421,72.99008707343972,-178.9569533127251,0.20949925044285547,1.5326790616393193,0.0319985933601856,0.0319985933601856,-0.0046508822693593,-0.9667105674743652,0.9960507750511168,9313.900390625
2020-04-24,9241.62593245447,9368.16048050414,9229.880123108946,9249.545826543112,627208.1433473453,76.99337985594286,-148.0232692005302,0.18202157112438241,1.2430086726797684,0.0,0.0,-0.0993817429410515,-0.9644068479537964,0.5,9154.400390625
2020-04-27,9288.31754460125,9372.569654606865,9232.863351471331,9275.380058473023,571604.3312912935,88.35397764280218,-118.37591493339278,0.16558377176771252,0.8343598382952289,0.0,0.0,-0.016265716869384,-0.9643286466598512,0.5,9282.2998046875
2020-04-28,9364.897898098525,9395.744357932772,9236.318903373836,9313.230452779677,561091.7827635834,93.1372064485072,-87.68994347720945,0.16291305914233592,1.9272083144339147,0.0,0.0,0.0061291639826127,-0.9659733772277832,0.5,9380.900390625
2020-04-29,9587.211532692541,9626.395527905617,9456.98458925187,9519.107615285831,702631.483053908,92.15439678080496,-44.91449136042502,0.17061813534315245,4.820827813465001,0.0,0.0,-0.0061376307571503,-0.9663880467414856,0.5,9553.349609375
2020-04-30,9727.35726666075,9806.93008306524,9618.968924945786,9678.872015323761,842196.2443846428,90.61563341386828,0.29060222552288906,0.18250472222248224,6.001888226479246,0.0,0.0,0.0368949376866904,-0.9674708247184752,0.5,9859.900390625
2020-05-04,9472.148534414875,9641.510969019751,9393.326753988771,9561.551815106626,794163.6403734921,69.948862432532,15.345855286344886,0.1794446635255996,2.4943944241549776,0.0,0.0,-0.1020695280416735,-0.9679216146469116,0.5,9293.5
2020-05-05,9163.429380415231,9398.545479895396,9114.019769686,9371.825109742416,697754.779405598,56.272677976033265,2.3392309518458205,0.1676537577903546,-1.344572508275288,-0.9657201170921326,-0.9657201170921326,-0.0767496796223618,-0.9666011333465576,0.7224625945091248,9205.599609375
2020-05-06,9177.291477206103,9332.688738431087,9129.927781009601,9297.92505619132,682535.5082659316,56.065247668663474,-6.771993850576109,0.1437618795280736,-2.003293820539287,-0.1721331179141998,-0.96551913022995,-0.0854949011585452,-0.962468445301056,0.8665579855442047,9270.900390625
2020-05-07,9274.484837315895,9333.921133658716,9219.083258775867,9274.911615885107,691111.247882575,57.909012589448565,-6.079927645989301,0.1068255918506937,-3.26191504495591,-0.9680020809173584,-0.9680020809173584,-0.0724778466156862,-0.9641032218933104,0.8133319616317749,9199.0498046875
2020-05-08,9239.016359116144,9336.23650924997,9187.106856113674,9272.13442784586,683922.965662667,53.84910975535775,-8.297817881735682,0.08757108030279279,-5.020283455798746,-0.085805207490921,-0.085805207490921,-0.0161954077581564,-0.9631291031837464,0.8517604470252991,9251.5
2020-05-11,9202.346551477538,9363.132008780445,9153.156962195362,9301.077356053596,692415.7276030077,49.67294171769228,-12.86614596488289,0.08227995204366415,-2.848371538485417,0.9328299164772034,0.9328299164772034,-0.1699334161474983,-0.9614325165748596,0.2178634405136108,9239.2001953125
2020-05-12,9272.86929707278,9421.862078629516,9212.35705279894,9366.828767864836,763564.8325073789,52.95224267519721,-10.67295155559259,0.0790793282154561,1.1943117812579285,0.0,0.0,-0.0271621076452652,-0.9658475518226624,0.5,9196.5498046875
2020-05-13,9313.527002024937,9444.686995411892,9244.723252436863,9399.299120833502,809872.2719649744,55.80954156819518,-5.589658087110365,0.07452473417706823,1.4844851027910222,0.0,0.0,0.0233391294926404,-0.967762053012848,0.5,9383.5498046875
2020-05-14,9198.766056487895,9336.29491583216,9145.700366377805,9321.63555598846,698728.1476852363,50.72768489006581,-10.698040249091719,0.07009272630241094,-0.8164203420048199,0.0,0.0,-0.0261485815371416,-0.964072048664093,0.5,9142.75
2020-05-15,9044.423611142927,9194.394408075003,9006.424599501037,9195.586508220378,586654.5793507539,43.88761322825411,-26.890636839427316,0.06988600797439261,-2.1062063363618932,0.0,0.0,-0.0183570973069673,-0.9657819867134094,0.5,9136.849609375
2020-05-18,8927.0005989304,9104.658814893868,8876.287114372588,9063.570372322012,670919.9963916278,39.271222514168464,-48.637776032976035,0.0763938071640588,-2.9921276166558597,0.0,0.0,-0.0040209112274978,-0.9651370048522948,0.5,8823.25
2020-05-19,8874.283462319398,9061.43957064675,8803.828970692015,8966.327023691167,772123.591756371,35.222501155571095,-69.32721192813733,0.08514611760632566,-4.298408852578206,0.0,0.0,-0.0442170777811586,-0.9663004875183104,0.5,8879.099609375
2020-05-20,8987.891432582028,9100.061523540066,8905.901203937938,8982.47915258827,703933.8096406574,30.683286228392618,-75.68408616205124,0.08867017617566839,-3.496372205418097,0.0,0.0,0.0137917143472814,-0.9602296352386476,0.5,9066.5498046875
2020-05-21,9125.666455146447,9163.50990204427,9033.832311657377,9039.379462850158,614939.6331572628,30.577193589563663,-68.81144638391561,0.08890372128857581,-0.7946674683599664,0.3012815515200296,-0.9696021676063538,0.0402588938973073,-0.9646377563476562,0.6209462285041809,9106.25
2020-05-22,9082.179748488765,9160.26241321394,8993.095151864574,9049.158484604874,619679.6005050215,35.41852882456574,-66.1117485545492,0.09000519980671988,0.4174521115897445,0.9230310916900636,0.9230310916900636,-0.087994094478426,-0.9636874794960022,0.0061845402233302,9039.25
2020-05-26,9051.478938962053,9178.735792249581,8952.423077809855,9074.268719727692,673224.8720674475,44.71527170461081,-65.69225786923016,0.09169269477995824,1.3944027296981076,-0.9592094719409944,-0.965013325214386,-0.0323448718014744,-0.9655542969703674,0.8932946026325226,9029.0498046875
2020-05-27,9238.530218208256,9304.61268066664,9070.03802329706,9157.728709764126,779886.312905551,52.484577361884455,-49.69349778708602,0.09146989315742886,4.104520183916449,0.7766340374946594,0.7766340374946594,0.0141720543076333,-0.9638007879257202,0.7143657207489014,9314.9501953125
2020-05-28,9485.396993305721,9483.374590219875,9257.005558157192,9290.822008939573,877099.9331058164,57.63040511861015,-16.89947295384627,0.09405911560985007,5.53528671830843,0.0,0.0,0.0086455560124972,-0.9643970131874084,0.5,9490.099609375
2020-05-29,9659.054128756927,9680.304438739404,9456.690702268841,9481.122040025026,882624.5169737001,63.81485517752809,22.839428794273772,0.096992439866253,5.844917477886491,0.0,0.0,-0.0795259658015608,-0.96812504529953,0.5,9580.2998046875
2020-06-01,9805.934497865754,9871.799110584301,9660.421034418923,9692.909662524416,844559.8879557305,68.50985693687502,65.4305701065332,0.10117601946396358,7.968954253492044,0.3685793578624725,0.3685793578624725,0.0480151762881504,-0.9589493870735168,0.1315926313400268,9826.150390625
2020-06-02,9941.851253507752,10023.407754567168,9844.883526370464,9896.590189519664,773996.3684740546,69.72415887090335,108.8964126661358,0.12035455828732432,9.836760606193252,0.0,0.0,0.0492474666044948,-0.9649856090545654,0.5,9979.099609375
2020-06-03,10042.589828563436,10130.92762474879,9980.496513940894,10058.71001954224,735379.8384802913,70.76007950649404,149.74598860569677,0.14129079944983158,8.703328249881736,-0.3449737727642059,-0.3449737727642059,0.057515708192543,-0.9649572968482972,0.6822827458381653,10061.5498046875
2020-06-04,10097.958880268363,10174.55175939594,10019.714263524182,10114.429938246856,858929.8333070795,76.50089329833135,184.46103953644888,0.15938722130286312,6.457946751147636,0.9224146604537964,0.9224146604537964,-0.0572165499130884,-0.9637617468833924,0.7844260334968567,10029.099609375
2020-06-05,10120.549989802204,10194.259728862417,10021.609954307682,10130.077775923686,975852.2477583574,84.3858307102278,211.35946094601968,0.17482612530252606,4.777857695934351,-0.2144055068492889,-0.2144055068492889,0.0406246097474698,-0.9646061658859252,0.2720748484134674,10142.150390625
2020-06-08,10128.014519558867,10264.116515115844,10078.4616145936,10216.641350033815,884890.8400318901,91.27697093995448,230.62052897176,0.18686672846789973,3.284541843138089,0.0,0.0,0.0409439843360866,-0.957282304763794,0.5,10167.4501953125
2020-06-09,10107.519132218604,10299.554101498024,10096.44143365762,10252.004316572322,747095.5781080786,93.34438315586793,241.44799548362244,0.19499048006290703,1.6663685111200977,-0.87932950258255,-0.87932950258255,-0.0863711129356589,-0.9650763273239136,0.9886823892593384,10046.650390625
2020-06-10,10046.943068673241,10200.44089830877,9975.833394616051,10092.803481769428,695007.5066499684,88.66366700569988,242.34723061056866,0.20023262781981135,0.04334778363070946,0.7637144029140472,0.9345551133155824,-0.0068140011938179,-0.9678211808204652,0.4327557981014251,10116.150390625
2020-06-11,9972.519539648545,10069.890199474072,9819.300977319239,9913.079444625539,690711.8124270863,82.41622128852556,234.35304806007298,0.20294736621390352,-1.2422247120151053,0.0,0.0,-0.0565629993545134,-0.9669758677482604,0.5,9902.0
2020-06-12,9908.352048304798,10004.96305105631,9708.082817064853,9806.396053226194,759102.3629404125,81.13169827270391,220.30033537844247,0.20183811287184214,-2.0967036545565643,-0.9448205828666688,-0.9448205828666688,-0.0381773043987586,-0.9640915393829346,0.9830668568611144,9972.900390625
2020-06-15,9870.810097054477,9979.763882223293,9655.040615359037,9870.095405348255,826419.6622525362,80.71555011423966,203.78503063778408,0.1954578620986013,-2.5395344962004684,-0.8035715619723002,-0.961919605731964,-0.0864668888778522,-0.9631856083869934,0.7259142796198527,9813.7001953125
2020-06-16,9866.40522487456,9982.342762716615,9698.643280082068,9867.06359709788,767430.1571484263,77.27297801104513,188.17196697034888,0.18329107243650178,-2.3854904867354865,0.9323583543300628,0.937153160572052,0.0379359264994358,-0.9622889757156372,0.6611608266830444,9914.0
2020-06-17,9920.309243112266,10031.379805214148,9806.497067768172,9907.16201698758,692402.2858940245,72.6958695005034,178.0951354439385,0.16629165540431515,-1.2604214505387623,0.7802008986473083,0.7802008986473083,0.0571598783660102,-0.965501070022583,0.1905605196952819,9881.150390625
2020-06-18,10068.917010053508,10126.897357373358,9928.632760074075,9971.088774491982,737480.3526706065,71.96286681185455,180.025358414925,0.15207538561014644,0.9666310506758924,0.4505426334217191,0.8801004886627197,-0.0157058896366388,-0.9633120894432068,0.4025868028402328,10091.650390625
2020-06-19,10235.480848032053,10249.582417109297,10062.185834356313,10070.810653649798,794878.200998289,72.54209471519701,192.77321410370132,0.1430558412385928,3.3015459900137767,0.0,0.0,0.0076968544029763,-0.9648960828781128,0.5,10244.400390625
2020-06-22,10349.655322349086,10402.83512624455,10217.383391374764,10272.636791360483,726784.9786388397,71.90086703289306,209.6719398554851,0.13027201527305196,4.851123875207586,0.7867375810941061,0.9201782941818236,0.0146957670987555,-0.9647321701049804,0.2286983629067738,10311.2001953125
2020-06-23,10405.140269482785,10513.76553698856,10324.900156538948,10442.536521939828,673770.6799847246,70.46529222191725,224.9484080664879,0.11006696892072806,5.4602971632464525,0.783534586429596,0.783534586429596,0.0227968302083971,-0.9673821926116944,0.2484223693609237,10471.0
2020-06-24,10369.184629656776,10491.001379561407,10296.42900853355,10411.979098358168,829977.9823314094,65.65325737059835,231.48538017654937,0.09172065107480522,4.524812438242964,0.0,0.0,-0.0413821248532554,-0.9666170477867126,0.5,10305.2998046875
2020-06-25,10306.887339539817,10417.857281753302,10229.457958047295,10324.392410735369,956316.781363979,60.28281679819635,228.99934509474224,0.07980474146869307,2.3634153429678895,0.8947118520736694,0.8947118520736694,-0.1832330360869813,-0.9665020704269408,0.8633581399917603,10288.900390625
2020-06-26,10302.776113564802,10373.201523042275,10233.471177862923,10329.766142287766,763883.1935165522,59.67984653590635,224.11395661845745,0.07281864407408142,0.6574704846004975,0.0,0.0,-0.016687962701017,-0.9621416330337524,0.5,10383.0
2020-06-29,10328.208917198506,10357.734177439836,10262.59195425936,10355.554973797682,529055.7217728798,62.1572621097484,219.76119549108262,0.07026381810064694,-0.2072185447979935,0.0,0.0,-0.098130247919116,-0.9680821299552916,0.5,10312.400390625
2020-06-30,10353.546059220418,10391.121880026742,10269.45746024774,10339.308817735808,540801.9211969748,67.57224518306688,215.86770798288126,0.0709768063376026,-0.49585309689372803,-0.948939085006714,-0.948939085006714,0.0147495067081926,-0.9657736420631408,0.0577884465456008,10302.099609375
2020-07-01,10409.870385727847,10465.766489766536,10311.517356483364,10356.543774303156,608731.8863741811,75.59679617213607,214.8503326139944,0.07403262683435852,0.39237179705244873,0.0,0.0,0.030107903900364,-0.9666693210601808,0.5,10430.0498046875
2020-07-02,10526.33354496341,10565.531455950515,10452.15123936811,10472.627007098814,562675.3462739567,84.08223810577638,220.8953152399099,0.08033213277731978,2.129121995752703,0.9333571195602416,0.9333571195602416,0.0785221793395403,-0.9574167728424072,0.2403946071863174,10551.7001953125
2020-07-03,10649.564323589013,10672.34157832759,10600.992456786567,10615.798199647874,525393.0347886251,89.24016341192127,232.94446271194465,0.08978703403437663,3.365968610806025,0.0,0.0,0.1367300730323631,-0.9653709530830384,0.5,10607.349609375
2020-07-06,10728.708919712226,10770.435513529304,10663.89954154217,10734.499226781372,592642.133098716,90.40664616639819,246.04356925157845,0.10006651002910084,3.8777294855723454,0.4700676351785659,0.8534594774246216,0.0705842593460218,-0.9609068036079408,0.5275269597768784,10763.650390625
2020-07-07,10774.28337817701,10838.807256028775,10688.716451624929,10812.014493139897,668639.8119443095,90.33116847725739,257.1380560276666,0.10931071523651535,4.063702586051665,0.0,0.0,0.1166564515640948,-0.9655378460884094,0.5,10799.650390625
2020-07-08,10782.382647438964,10843.866831309599,10706.963663380842,10794.634128882059,689182.047214749,88.85157585662786,263.54606508364486,0.11549785104045715,3.5784524485707347,0.0,0.0,-0.0400239183482798,-0.9665359258651732,0.5,10705.75
