Date,Open,High,Low,Close,Volume,date,polarity_company,polarity_company_max,subjectivity,polarity_market,polarity_market_max
2020-05-22,9067.900390625,9149.599609375,8968.5498046875,9039.25,675800,2020-05-22,0.9230310916900636,0.9230310916900636,0.0061845402233302,-0.08799409447842606,-0.9636874794960022
2020-05-26,9099.75,9161.650390625,8996.650390625,9029.0498046875,655000,2020-05-26,-0.9592094719409943,-0.965013325214386,0.8932946026325226,-0.032344871801474426,-0.9655542969703674
2020-05-27,9082.2001953125,9334.0,9004.25,9314.9501953125,763500,2020-05-27,0.7766340374946594,0.7766340374946594,0.7143657207489014,0.014172054307633315,-0.9638007879257202
2020-05-28,9364.9501953125,9511.25,9336.5,9490.099609375,837900,2020-05-28,0.0,0.0,0.5,0.008645556012497224,-0.9643970131874084
2020-05-29,9422.2001953125,9598.849609375,9376.900390625,9580.2998046875,967000,2020-05-29,0.0,0.0,0.5,-0.07952596580156082,-0.96812504529953
2020-06-01,9726.849609375,9931.599609375,9706.9501953125,9826.150390625,794200,2020-06-01,0.3685793578624725,0.3685793578624725,0.1315926313400268,0.04801517628815049,-0.9589493870735168
2020-06-02,9880.849609375,9995.599609375,9824.0498046875,9979.099609375,770200,2020-06-02,0.0,0.0,0.5,0.0492474666044948,-0.9649856090545654
2020-06-03,10108.2998046875,10176.2001953125,10035.5498046875,10061.5498046875,794700,2020-06-03,-0.3449737727642059,-0.3449737727642059,0.6822827458381653,0.05751570819254301,-0.9649572968482972
2020-06-04,10054.25,10123.849609375,9944.25,10029.099609375,775100,2020-06-04,0.9224146604537964,0.9224146604537964,0.7844260334968567,-0.05721654991308849,-0.9637617468833924
2020-06-05,10093.7998046875,10177.7998046875,10040.75,10142.150390625,987100,2020-06-05,-0.2144055068492889,-0.2144055068492889,0.2720748484134674,0.04062460974746981,-0.9646061658859252
2020-06-08,10326.75,10328.5,10120.25,10167.4501953125,936500,2020-06-08,0.0,0.0,0.5,0.04094398433608667,-0.957282304763794
2020-06-09,10181.150390625,10291.150390625,10021.4501953125,10046.650390625,754200,2020-06-09,-0.87932950258255,-0.87932950258255,0.9886823892593384,-0.08637111293565895,-0.9650763273239136
2020-06-10,10072.599609375,10148.75,10036.849609375,10116.150390625,632400,2020-06-10,0.7637144029140472,0.9345551133155824,0.43275579810142517,-0.006814001193817943,-0.9678211808204652
2020-06-11,10094.099609375,10112.0498046875,9885.0498046875,9902.0,715500,2020-06-11,0.0,0.0,0.5,-0.056562999354513456,-0.9669758677482604
2020-06-12,9544.9501953125,9996.0498046875,9544.349609375,9972.900390625,796300,2020-06-12,-0.9448205828666688,-0.9448205828666688,0.9830668568611144,-0.03817730439875864,-0.9640915393829346
2020-06-15,9919.349609375,9943.349609375,9726.349609375,9813.7001953125,716100,2020-06-15,-0.8035715619723002,-0.961919605731964,0.7259142796198527,-0.08646688887785223,-0.9631856083869934
2020-06-16,10014.7998046875,10046.150390625,9728.5,9914.0,899900,2020-06-16,0.9323583543300629,0.937153160572052,0.6611608266830444,0.03793592649943581,-0.9622889757156372
2020-06-17,9876.7001953125,10003.599609375,9833.7998046875,9881.150390625,685400,2020-06-17,0.7802008986473083,0.7802008986473083,0.1905605196952819,0.057159878366010275,-0.965501070022583
2020-06-18,9863.25,10111.2001953125,9845.0498046875,10091.650390625,622900,2020-06-18,0.4505426334217191,0.8801004886627197,0.40258680284023285,-0.015705889636638833,-0.9633120894432068
2020-06-19,10119.0,10272.400390625,10072.650390625,10244.400390625,892100,2020-06-19,0.0,0.0,0.5,0.007696854402976364,-0.9648960828781128
2020-06-22,10318.75,10393.650390625,10277.599609375,10311.2001953125,685400,2020-06-22,0.7867375810941061,0.9201782941818236,0.22869836290677384,0.014695767098755533,-0.9647321701049804
2020-06-23,10347.9501953125,10484.7001953125,10301.75,10471.0,669200,2020-06-23,0.783534586429596,0.783534586429596,0.2484223693609237,0.022796830208397196,-0.9673821926116944
2020-06-24,10529.25,10553.150390625,10281.9501953125,10305.2998046875,854800,2020-06-24,0.0,0.0,0.5,-0.04138212485325545,-0.9666170477867126
2020-06-25,10235.5498046875,10361.7998046875,10194.5,10288.900390625,994200,2020-06-25,0.8947118520736694,0.8947118520736694,0.8633581399917603,-0.18323303608698135,-0.9665020704269408
2020-06-26,10378.900390625,10409.849609375,10311.25,10383.0,671900,2020-06-26,0.0,0.0,0.5,-0.016687962701017012,-0.9621416330337524
2020-06-29,10311.9501953125,10337.9501953125,10223.599609375,10312.400390625,574500,2020-06-29,0.0,0.0,0.5,-0.09813024791911608,-0.9680821299552916
2020-06-30,10382.599609375,10401.0498046875,10267.349609375,10302.099609375,556200,2020-06-30,-0.948939085006714,-0.948939085006714,0.0577884465456008,0.01474950670819268,-0.9657736420631408
2020-07-01,10323.7998046875,10447.0498046875,10299.599609375,10430.0498046875,573600,2020-07-01,0.0,0.0,0.5,0.030107903900364073,-0.9666693210601808
2020-07-02,10493.0498046875,10598.2001953125,10485.5498046875,10551.7001953125,597400,2020-07-02,0.9333571195602416,0.9333571195602416,0.2403946071863174,0.07852217933954032,-0.9574167728424072
2020-07-03,10614.9501953125,10631.2998046875,10562.650390625,10607.349609375,525200,2020-07-03,0.0,0.0,0.5,0.13673007303236315,-0.9653709530830384
2020-07-06,10723.849609375,10811.400390625,10695.099609375,10763.650390625,571200,2020-07-06,0.4700676351785659,0.8534594774246216,0.5275269597768784,0.07058425934602182,-0.9609068036079408
2020-07-07,10802.849609375,10813.7998046875,10689.7001953125,10799.650390625,636800,2020-07-07,0.0,0.0,0.5,0.11665645156409485,-0.9655378460884094
2020-07-08,10818.650390625,10847.849609375,10676.5498046875,10705.75,767900,2020-07-08,0.0,0.0,0.5,-0.040023918348279876,-0.9665359258651732
2020-07-09,10755.5498046875,10836.849609375,10733.0,10813.4501953125,618700,2020-07-09,0.0,0.0,0.5,0.03753275262746722,-0.9675861597061156
2020-07-10,10764.099609375,10819.400390625,10713.0,10768.0498046875,590700,2020-07-10,0.0,0.0,0.5,0.05343261226240929,-0.9659552574157716
2020-07-13,10851.849609375,10894.0498046875,10756.0498046875,10802.7001953125,554100,2020-07-13,0.2479551434516906,0.2479551434516906,0.9843924045562744,0.09349314995027706,-0.9656691551208496
2020-07-14,10750.849609375,10755.650390625,10562.900390625,10607.349609375,532400,2020-07-14,0.0,0.0,0.5,-0.09068916417805138,-0.965801239013672
2020-07-15,10701.0,10827.4501953125,10577.75,10618.2001953125,715900,2020-07-15,0.0,0.0,0.5,0.12263868140241904,-0.9622755646705629
2020-07-16,10706.2001953125,10755.2998046875,10595.2001953125,10739.9501953125,694400,2020-07-16,0.0,0.0,0.5,0.07477913245043537,-0.9669405221939088
2020-07-17,10752.0,10933.4501953125,10749.650390625,10901.7001953125,676900,2020-07-17,-0.01456806063652033,-0.9673972129821776,0.6236400753259659,0.07713407635487414,-0.9665490984916688
2020-07-20,10999.4501953125,11037.900390625,10953.0,11022.2001953125,554300,2020-07-20,-0.03637883067131045,-0.9362304210662842,0.4820935204625129,0.09431428063822828,-0.9598649740219116
2020-07-21,11126.099609375,11179.5498046875,11113.25,11162.25,772000,2020-07-21,0.3851443018232073,-0.9691009521484376,0.4526187154863562,0.19083471061175414,-0.9661213159561156
2020-07-22,11231.2001953125,11238.099609375,11056.5498046875,11132.599609375,765100,2020-07-22,0.1872151613235474,-0.9641921520233154,0.32136053591966623,0.04069053450779568,-0.9633209705352784
2020-07-23,11135.0,11239.7998046875,11103.150390625,11215.4501953125,621600,2020-07-23,0.2985001603762308,-0.96802818775177,0.33235060175259906,0.19203177268948707,-0.9661588072776794
2020-07-24,11149.9501953125,11225.400390625,11090.2998046875,11194.150390625,678900,2020-07-24,0.7916064858436584,0.9305202960968018,0.5741626620292662,0.06426868986713109,-0.9673566222190856
2020-07-27,11225.0,11225.0,11087.849609375,11131.7998046875,588100,2020-07-27,0.0,0.0,0.5,0.10257349024607758,-0.9669350385665894
2020-07-28,11154.099609375,11317.75,11151.400390625,11300.5498046875,683900,2020-07-28,-0.13103527133353055,-0.9616473913192748,0.8286789990961552,0.003562920823848481,-0.9679371118545532
2020-07-29,11276.900390625,11341.400390625,11149.75,11202.849609375,600700,2020-07-29,0.6931004524230957,0.6931004524230957,0.7491759657859802,-0.07846394779796645,-0.9665250182151794
2020-07-30,11254.2998046875,11299.9501953125,11084.9501953125,11102.150390625,677800,2020-07-30,0.0535463928245008,-0.964783489704132,0.5516512179747224,-0.07209041472091232,-0.9646488428115844
2020-07-31,11139.5,11150.400390625,11026.650390625,11073.4501953125,642600,2020-07-31,0.0,0.0,0.5,-0.06407321018671525,-0.9651380777359008
2020-08-03,11057.5498046875,11058.0498046875,10882.25,10891.599609375,680900,2020-08-03,-0.00442825754483539,-0.9587003588676452,0.7694272349278132,-0.043859950159318185,-0.9654099345207214
2020-08-04,10946.650390625,11112.25,10908.099609375,11095.25,625700,2020-08-04,0.7379856109619141,0.9351018071174622,0.9680689573287964,0.16876596871665434,-0.965722680091858
2020-08-05,11155.75,11225.650390625,11064.0498046875,11101.650390625,667600,2020-08-05,0.0,0.0,0.5,0.031640829631706335,-0.9668401479721068
2020-08-06,11185.7001953125,11256.7998046875,11127.2998046875,11200.150390625,600400,2020-08-06,-0.9648103713989258,-0.9648103713989258,0.917326807975769,0.04251884071734443,-0.965912938117981
2020-08-07,11186.650390625,11231.900390625,11142.0498046875,11214.0498046875,452600,2020-08-07,0.9437777996063232,0.9437777996063232,0.7124735116958618,-0.0027589704092035425,-0.9656878709793092
2020-08-10,11270.25,11337.2998046875,11238.0,11270.150390625,492000,2020-08-10,-0.2728817462921143,-0.9431310892105104,0.7418959140777588,0.17421663148099018,-0.9580711722373962
2020-08-11,11322.25,11373.599609375,11299.150390625,11322.5,586100,2020-08-11,0.7914170622825623,0.9310872554779052,0.7946459576487541,0.0769263191000084,-0.9668041467666626
2020-08-12,11289.0,11322.0,11242.650390625,11308.400390625,609900,2020-08-12,-0.38332834414073397,-0.9683321118354796,0.5759144106081554,-0.07448890142520703,-0.9658650159835817
2020-08-13,11334.849609375,11359.2998046875,11269.9501953125,11300.4501953125,562400,2020-08-13,-0.9613847583532333,-0.968705117702484,0.7597515881061554,0.0597291005239503,-0.966264307498932
2020-08-14,11353.2998046875,11366.25,11111.4501953125,11178.400390625,645100,2020-08-14,-0.35679560899734497,-0.9687100052833556,0.789087325334549,-0.05595952231736705,-0.9636066555976868
2020-08-17,11248.900390625,11267.099609375,11144.5,11247.099609375,634000,2020-08-17,-0.37119724750518795,-0.9662055373191832,0.6666415855288506,0.13565220368679523,-0.9624589085578918
2020-08-18,11259.7998046875,11401.7001953125,11253.150390625,11385.349609375,579200,2020-08-18,-0.2781457006931305,-0.9677225947380066,0.6787949055433273,0.1297023823581539,-0.9662401080131532
2020-08-19,11452.150390625,11460.349609375,11394.099609375,11408.400390625,626200,2020-08-19,0.10376820961634316,0.9276185035705566,0.5030561834573746,0.052637225403109694,-0.9641770124435424
2020-08-20,11317.4501953125,11361.4501953125,11289.7998046875,11312.2001953125,791600,2020-08-20,0.2967853546142578,0.908109962940216,0.5798732459545135,-0.05434580794958907,-0.9600996971130372
2020-08-21,11409.650390625,11418.5,11362.2001953125,11371.599609375,668700,2020-08-21,0.4259077310562134,0.4259077310562134,0.9975709319114684,0.11650646021330933,-0.9667264819145204
2020-08-24,11412.0,11497.25,11410.650390625,11466.4501953125,532900,2020-08-24,-0.9102217555046082,-0.9102217555046082,0.977513551712036,0.13138608227018267,-0.964877724647522
2020-08-25,11513.099609375,11525.900390625,11423.349609375,11472.25,638200,2020-08-25,-0.04436208431919416,-0.7622848153114319,0.678750067949295,0.04051099497579283,-0.9632527232170104
2020-08-26,11512.849609375,11561.75,11461.849609375,11549.599609375,743400,2020-08-26,0.4317320585250854,0.4317320585250854,0.8340646028518677,0.10376961457363344,-0.9640750885009766
2020-08-27,11609.2998046875,11617.349609375,11540.599609375,11559.25,719800,2020-08-27,0.4188421964645386,0.4188421964645386,0.9976699948310852,0.15012721107506813,-0.9636943340301514
2020-08-28,11602.9501953125,11686.0498046875,11589.400390625,11647.599609375,807000,2020-08-28,0.8431226015090942,0.8431226015090942,0.9910877346992492,0.07518677520272612,-0.965546488761902
2020-08-31,11777.5498046875,11794.25,11325.849609375,11387.5,1371800,2020-08-31,0.6722190976142883,0.6722190976142883,0.9431845545768738,0.02245033327574373,-0.964967966079712
2020-09-01,11464.2998046875,11553.5498046875,11366.900390625,11470.25,783800,2020-09-01,-0.957451105117798,-0.957451105117798,0.9965580105781556,0.07666555245911391,-0.9655671715736388
2020-09-02,11478.5498046875,11554.75,11430.400390625,11535.0,593500,2020-09-02,0.6801487803459167,0.6801487803459167,0.9474580883979796,0.019521440449305344,-0.9618398547172546
2020-09-03,11566.2001953125,11584.9501953125,11507.650390625,11527.4501953125,607100,2020-09-03,0.1468681097030639,0.1468681097030639,0.5910531878471375,0.04626819647800846,-0.9660797119140624
2020-09-04,11354.400390625,11452.0498046875,11303.650390625,11333.849609375,681300,2020-09-04,0.0,0.0,0.5,-0.020855280801299086,-0.964560568332672
2020-09-07,11359.599609375,11381.150390625,11251.7001953125,11355.0498046875,560300,2020-09-07,0.8832832972208658,0.9153626561164856,0.6600696171323458,0.1052776740707934,-0.9629670977592468
2020-09-08,11378.5498046875,11437.25,11290.4501953125,11317.349609375,572200,2020-09-08,0.6397433429956436,0.9089316725730896,0.5028749760240316,-0.0054913813291594185,-0.965033233165741
2020-09-09,11218.599609375,11298.150390625,11185.150390625,11278.0,728900,2020-09-09,0.2391060988108317,0.9310947060585022,0.3924036721388499,-0.017932868481654197,-0.9661104679107666
2020-09-10,11363.2998046875,11464.0498046875,11327.400390625,11449.25,679400,2020-09-10,0.3853244483470917,0.3853244483470917,0.9908785223960876,0.08425939387004625,-0.968187689781189
2020-09-11,11447.7998046875,11493.5,11419.900390625,11464.4501953125,554800,2020-09-11,-0.912115752696991,-0.912115752696991,0.7030709981918335,-0.012954157826147594,-0.966780960559845
2020-09-14,11540.150390625,11568.900390625,11383.5498046875,11440.0498046875,642300,2020-09-14,0.33333203196525585,0.9240017533302308,0.5323459319770336,0.13454495374016562,-0.9607791900634766
2020-09-15,11487.2001953125,11535.9501953125,11442.25,11521.7998046875,506700,2020-09-15,0.0,0.0,0.5,0.1016224682511341,-0.9660766124725342
2020-09-16,11538.4501953125,11618.099609375,11516.75,11604.5498046875,527800,2020-09-16,-0.1470415294170379,-0.1470415294170379,0.0152433505281806,0.07101431192424376,-0.9658071994781494
2020-09-17,11539.400390625,11587.2001953125,11498.5,11516.099609375,0,2020-09-17,0.0,0.0,0.5,-0.036897036021355537,-0.9640496373176576
2020-09-18,11584.099609375,11584.099609375,11446.099609375,11504.9501953125,764200,2020-09-18,0.5954115986824036,0.5954115986824036,0.9505205154418944,0.08790804972343237,-0.9575476050376892
2020-09-21,11503.7998046875,11535.25,11218.5,11250.5498046875,602900,2020-09-21,0.5398663828770319,0.8100411295890808,0.6521709859371185,0.01968029748855365,-0.9647387862205504
2020-09-22,11301.75,11302.2001953125,11084.650390625,11153.650390625,672200,2020-09-22,0.31435662880539894,0.9409561157226562,0.6753951087594032,0.043028699431138524,-0.9666016697883606
2020-09-23,11258.75,11259.5498046875,11024.400390625,11131.849609375,714900,2020-09-23,-0.8162455558776855,-0.8162455558776855,0.8833861947059631,-0.005496906957066655,-0.965718150138855
2020-09-24,11011.0,11015.2998046875,10790.2001953125,10805.5498046875,706100,2020-09-24,0.23127677043279007,0.9360874891281128,0.9617059230804443,-0.0935715770141946,-0.9632714986801147
2020-09-25,10910.400390625,11072.599609375,10854.849609375,11050.25,559600,2020-09-25,-0.09072765707969666,-0.9049071073532104,0.8334262073040009,0.08770334955702706,-0.9658994674682616
2020-09-28,11140.849609375,11239.349609375,11099.849609375,11227.5498046875,472800,2020-09-28,-0.049387335777282715,-0.952517032623291,0.7041816711425781,0.06126688042234989,-0.9667563438415528
2020-09-29,11288.599609375,11305.400390625,11181.0,11222.400390625,498300,2020-09-29,-0.2361105978488922,-0.887981116771698,0.9918935894966125,0.006372018820709642,-0.967416763305664
2020-09-30,11244.4501953125,11295.400390625,11184.5498046875,11247.5498046875,499300,2020-09-30,0.7384962439537048,0.7384962439537048,0.6665143370628357,-0.02754044951054089,-0.966829478740692
2020-10-01,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,447700,2020-10-01,0.6975204348564148,0.6975204348564148,0.9383772015571594,0.1280790233481539,-0.962525486946106
2020-10-05,11487.7998046875,11578.0498046875,11452.2998046875,11503.349609375,530600,2020-10-05,0.7261463403701782,0.8682968616485596,0.5089317560195923,0.09445060274193007,-0.966599464416504
2020-10-06,11603.4501953125,11680.2998046875,11564.2998046875,11662.400390625,561400,2020-10-06,-0.17599690519273284,-0.9512322545051576,0.5497615511218706,0.09451134402828275,-0.9604455828666688
2020-10-07,11679.25,11763.0498046875,11629.349609375,11738.849609375,513400,2020-10-07,0.5007926424344381,0.9395042061805724,0.7270887378189299,0.04931008324835651,-0.9576623439788818
2020-10-08,11835.400390625,11905.7001953125,11791.150390625,11834.599609375,608800,2020-10-08,0.5897620543837547,0.9360837936401368,0.8117063082754612,0.08205492890602538,-0.9604327082633972
2020-10-09,11852.0498046875,11938.599609375,11805.2001953125,11914.2001953125,611100,2020-10-09,0.7480194047093391,0.9370194673538208,0.5666775345802306,0.06747687123715877,-0.93965744972229
2020-10-12,11973.5498046875,12022.0498046875,11867.2001953125,11930.9501953125,522600,2020-10-12,0.39029520750045776,-0.9403167963027954,0.7743974700570107,0.1949398029871561,-0.9636131525039672
2020-10-13,11934.650390625,11988.2001953125,11888.900390625,11934.5,458300,2020-10-13,0.5321361844738325,0.9330780506134032,0.7508335436383883,0.03458946695948232,-0.9607203006744384
2020-10-14,11917.400390625,11997.2001953125,11822.150390625,11971.0498046875,569200,2020-10-14,0.5878449268639088,-0.9607993364334106,0.675396588165313,0.10412324578811724,-0.962605118751526
2020-10-15,12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,608900,2020-10-15,0.47871883010322397,0.939514696598053,0.551469854333184,-0.05997381178593195,-0.9638001322746276
2020-10-16,11727.400390625,11789.75,11667.849609375,11762.4501953125,555800,2020-10-16,0.3484293719132741,0.8909608125686646,0.6736192281047503,0.10138591601011843,-0.9500184655189514
2020-10-19,11879.2001953125,11898.25,11820.400390625,11873.0498046875,541400,2020-10-19,0.4596823289990425,-0.9614062905311584,0.5810542821884155,0.1169996656860937,-0.95918607711792
2020-10-20,11861.0,11949.25,11837.25,11896.7998046875,453600,2020-10-20,0.7496628718716758,0.938050389289856,0.6413383574358055,0.0,0.0
2020-10-21,11958.5498046875,12018.650390625,11775.75,11937.650390625,623700,2020-10-21,0.18407901802233287,-0.9694628715515136,0.6398813986175117,0.14981988890265877,-0.9670449495315552
2020-10-22,11890.0,11939.5498046875,11823.4501953125,11896.4501953125,544900,2020-10-22,0.18411133931949736,-0.9621177911758424,0.5963151797652244,0.09921706029893579,-0.960721492767334
2020-10-23,11957.900390625,11974.5498046875,11908.75,11930.349609375,502300,2020-10-23,-0.2964772857152499,-0.968120813369751,0.7359152906216108,0.15444539037222663,-0.9483436942100524
2020-10-26,11937.400390625,11942.849609375,11711.7001953125,11767.75,519800,2020-10-26,0.6688742901270206,-0.9668853282928468,0.7294436214635005,-0.0735818530775999,-0.9654065370559692
2020-10-27,11807.099609375,11899.0498046875,11723.0,11889.400390625,616300,2020-10-27,0.6559302893777689,-0.96534526348114,0.7045284491032362,0.1281607943831138,-0.965681254863739
2020-10-28,11922.599609375,11929.400390625,11684.849609375,11729.599609375,704000,2020-10-28,0.2273386095960935,-0.9660226106643676,0.6252442347506683,0.04980460858019459,-0.9663782715797424
2020-10-29,11633.2998046875,11744.150390625,11606.4501953125,11670.7998046875,555000,2020-10-29,0.7402825595604049,-0.9679374098777772,0.6418021875951025,0.0116174886843153,-0.966619074344635
2020-10-30,11678.4501953125,11748.9501953125,11535.4501953125,11642.400390625,553700,2020-10-30,0.2941862314939499,-0.9684499502182008,0.6019838467240334,0.11565372402615406,-0.9590373635292052
2020-11-02,11697.349609375,11725.650390625,11557.400390625,11669.150390625,568400,2020-11-02,0.5273918179938426,0.939606785774231,0.7849601690585797,-0.03437412572600465,-0.963636040687561
2020-11-03,11734.4501953125,11836.2001953125,11723.2998046875,11813.5,674300,2020-11-03,0.43741536767859207,-0.9495283961296082,0.6042041750134606,0.063658159187374,-0.9626504778862
2020-11-04,11783.349609375,11929.650390625,11756.400390625,11908.5,667300,2020-11-04,0.5431948913947532,-0.9683691263198853,0.7697157600992605,0.008194332428533452,-0.9657475352287292
2020-11-05,12062.400390625,12131.099609375,12027.599609375,12120.2998046875,632500,2020-11-05,0.5840344093739985,-0.9687125086784364,0.5710550912401893,0.16228031861069409,-0.9675542712211608
2020-11-06,12156.650390625,12280.400390625,12131.849609375,12263.5498046875,576800,2020-11-06,0.41919597403870684,-0.9660975337028505,0.7468568798568513,0.09192323354848969,-0.9531449675559998
2020-11-09,12399.400390625,12474.0498046875,12367.349609375,12461.0498046875,553400,2020-11-09,0.3591089714318514,-0.96370267868042,0.730049341917038,0.13115770417745365,-0.9666735529899596
2020-11-10,12556.400390625,12643.900390625,12475.25,12631.099609375,847500,2020-11-10,-0.16785598652703418,-0.967728316783905,0.7114346732518503,0.19106215432092738,-0.9663509726524352
2020-11-11,12680.599609375,12769.75,12571.099609375,12749.150390625,880500,2020-11-11,0.47326521710916,-0.9663427472114564,0.6779919178648428,0.18143303803645253,-0.9550639390945436
2020-11-12,12702.150390625,12741.150390625,12624.849609375,12690.7998046875,622000,2020-11-12,0.47189059257507326,-0.9683409929275512,0.6697283248106639,0.07519924062369174,-0.9570627212524414
2020-11-13,12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,513900,2020-11-13,0.21281294524669644,-0.9654039144515992,0.6944574576918967,0.05004900647327303,-0.9347208738327026
2020-11-17,12932.5,12934.0498046875,12797.099609375,12874.2001953125,707700,2020-11-17,0.48746293410658836,0.906363606452942,0.5352657912299037,0.12531378437523488,0.9350854754447936
2020-11-18,12860.099609375,12948.849609375,12819.349609375,12938.25,731300,2020-11-18,0.6195760488510131,0.9445926547050476,0.73208566904068,0.19882855209566297,-0.9588358402252196
2020-11-19,12839.5,12963.0,12745.75,12771.7001953125,768800,2020-11-19,0.6047877895512751,0.9384964108467102,0.8202499491827828,0.025292178576919407,-0.9627158045768738
2020-11-20,12813.400390625,12892.4501953125,12730.25,12859.0498046875,664000,2020-11-20,0.021647674341996506,-0.9004515409469604,0.829862654209137,0.2134608294970045,-0.9570966362953186
2020-11-23,12960.2998046875,12968.849609375,12825.7001953125,12926.4501953125,633100,2020-11-23,0.47981874644756317,0.8225346207618713,0.9362331628799438,0.20997977965959794,-0.9653753042221068
2020-11-24,13002.599609375,13079.099609375,12978.0,13055.150390625,571900,2020-11-24,0.5451126754283905,0.8270784616470337,0.7835928082466126,0.2029096376057714,-0.9644774794578552
2020-11-25,13130.0,13145.849609375,12833.650390625,12858.400390625,679000,2020-11-25,-0.0071364492177963534,-0.9296472668647766,0.7519860938191413,0.13988401733579175,-0.9665797352790833
2020-11-26,12906.4501953125,13018.0,12790.400390625,12987.0,549800,2020-11-26,0.21659250557422638,0.7549265623092651,0.9098219752311707,0.12820055605522518,-0.9578115344047546
2020-11-27,13012.0498046875,13035.2998046875,12914.2998046875,12968.9501953125,1162400,2020-11-27,0.13086808472871778,0.4661436378955841,0.489264297299087,0.033612239161609755,-0.96353942155838
2020-12-01,13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,583600,2020-12-01,0.391921223141253,0.935301661491394,0.6815334232524037,0.19686563995323683,-0.9630006551742554
2020-12-02,13121.400390625,13128.5,12983.5498046875,13113.75,717700,2020-12-02,0.2878413423895836,-0.9592803716659546,0.8220819439738989,0.11823656887913395,-0.9597113132476808
2020-12-03,13215.2998046875,13216.599609375,13107.900390625,13133.900390625,713700,2020-12-03,0.017943967878818513,0.9319334030151368,0.89092089732488,0.18554522993224784,-0.9659815430641174
2020-12-04,13177.400390625,13280.0498046875,13152.849609375,13258.5498046875,640500,2020-12-04,0.21064497317586625,0.9348540902137756,0.8065015247889927,0.1686467476311564,-0.9549663066864014
2020-12-07,13264.849609375,13366.650390625,13241.9501953125,13355.75,591700,2020-12-07,0.37824175449518055,-0.9403409957885742,0.7562227833729523,0.11981136359922262,-0.9626863598823548
2020-12-08,13393.849609375,13435.4501953125,13311.0498046875,13392.9501953125,543200,2020-12-08,0.34468046327431995,0.8761723637580872,0.865513543287913,0.18771100606080954,-0.9612138271331788
2020-12-09,13458.099609375,13548.900390625,13449.599609375,13529.099609375,502600,2020-12-09,-0.14281940460205078,-0.9524886012077332,0.7540126045544943,0.19007364880027516,-0.9633357524871826
2020-12-10,13488.5,13503.5498046875,13399.2998046875,13478.2998046875,553400,2020-12-10,0.0188440829515457,0.0188440829515457,0.1342817097902298,0.07141553228548554,-0.9669337868690492
2020-12-11,13512.2998046875,13579.349609375,13402.849609375,13513.849609375,787700,2020-12-11,0.13245819475163112,0.9350533485412598,0.8458062301982533,0.15956801729465742,-0.9587174654006958
2020-12-14,13571.4501953125,13597.5,13472.4501953125,13558.150390625,558400,2020-12-14,-0.27973312760392827,-0.8936333060264587,0.7546978642543157,0.15588913002382898,-0.9412026405334472
2020-12-15,13547.2001953125,13589.650390625,13447.0498046875,13567.849609375,497600,2020-12-15,0.2911635011434555,0.9401928186416626,0.6582684993743897,0.11950533426715992,-0.9647365212440492
2020-12-16,13663.099609375,13692.349609375,13606.4501953125,13682.7001953125,462200,2020-12-16,0.7012583017349243,0.8166895508766174,0.7420219977696735,0.1975139575699965,-0.964707374572754
2020-12-17,13713.5498046875,13773.25,13673.5498046875,13740.7001953125,416000,2020-12-17,0.5947089642286301,0.8496279120445251,0.45477607995271685,0.18487601912261653,-0.9560075402259828
2020-12-18,13764.400390625,13772.849609375,13658.599609375,13760.5498046875,519400,2020-12-18,-0.4676488466560841,-0.963019609451294,0.6963394522666931,0.12736281531332935,-0.9592075347900392
2020-12-21,13741.900390625,13777.5,13131.4501953125,13328.400390625,687300,2020-12-21,0.5336471324165662,0.9407018423080444,0.8602275252342224,0.15287292920793707,-0.9611825942993164
2020-12-22,13373.650390625,13492.0498046875,13192.900390625,13466.2998046875,696200,2020-12-22,0.2156884130090475,-0.8455002307891846,0.7845624634064734,0.0697392776859867,-0.9636099934577942
2020-12-23,13473.5,13619.4501953125,13432.2001953125,13601.099609375,458700,2020-12-23,0.5943636894226074,0.929864764213562,0.7486637979745865,0.1654570576876907,-0.96244877576828
2020-12-24,13672.150390625,13771.75,13626.900390625,13749.25,471400,2020-12-24,0.03081947751343249,-0.9523944854736328,0.8057728484272957,0.20516284220589848,-0.9662795066833496
2020-12-28,13815.150390625,13885.2998046875,13811.5498046875,13873.2001953125,403600,2020-12-28,-0.6459115743637085,-0.6459115743637085,0.7287822961807251,0.16947378178838615,-0.9636555314064026
2020-12-29,13910.349609375,13967.599609375,13859.900390625,13932.599609375,439600,2020-12-29,0.30281840264797205,0.7070596218109131,0.7537154704332352,0.0898888860652341,-0.9629574418067932
2020-12-30,13980.900390625,13997.0,13864.9501953125,13981.9501953125,380700,2020-12-30,0.2307836227118969,0.9270312190055848,0.681895578900973,0.18827969774009626,-0.964290738105774
2020-12-31,13970.0,14024.849609375,13936.4501953125,13981.75,452400,2020-12-31,0.21177393011748785,-0.9459937810897828,0.5939507875591516,0.11679408799102102,-0.9624532461166382
2021-01-01,13996.099609375,14049.849609375,13991.349609375,14018.5,358100,2021-01-01,0.0,0.0,0.5,0.25892918904201456,-0.9564552903175354
